Age,Sex,Education,Marital_Status,Job_Position,Shifts,Working_days/week,Working_hours/week_excbreak,Break_timeHrs,Job_Experience,Travelling_Time,SalaryPer Annum,Family_Type,Family_Members,Dependent_Members,Earning_Members,Felt_stress,Stress_past,S1,S2,S3,S4,S5,S6,S7,S8,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,How stress shows its ill effect in job performance?,Health_Problems,Physical_mental_problems,Coping_Stress,CopingMethods_beneficial,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,Organisation_Stress,Beneficial_Org,Company_Programs,Members
26,Male,Graduate,Single,Senior Associate,Day only,5,7,1,1,2,3,1,2,1,1,1,,2,4,5,5,4,3,3,3,3,5,5,5,5,3,4,5,4,4,2,5,3,5,5,Lack of concentration,Headache;Tension;Restlessness,Excessive alcohol;Under/Over Eating,1,0,3,4,4,5,5,5,4,4,4,4,4,5,0,,Effective training and development program;Health club,Sheetal Gorde
24,Female,Graduate,Single,Trainee,Day only,6,7,1,1,2,2,1,7,4,3,1,,2,1,1,3,2,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,Lack of concentration,Others,Others,0,,,,,,,,,,,,,,1,1,Employee counselling,Anshika Yadav
26,Male,Graduate,Single,Team Leader,Night only,6,8,1,2,1,1,2,4,3,1,1,,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2,1,2,1,Can't complete your work within specific time,Tension,Excessive alcohol,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Motivational lectures,Suresh Konar
22,Male,HSC,Single,Senior Associate,Day or Night,5,9,1,1,2,1,2,4,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Motivational lectures,Anshika Yadav
23,Male,Graduate,Single,Associate,Day only,6,8,1,1,1,1,2,2,0,2,1,,2,1,3,1,1,1,1,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,Lack of concentration,Headache;Anxiety;Insecurity;Back pain,Under/Over Eating;Violence,0,,,,,,,,,,,,,,0,,Health club,Anshika Yadav
25,Male,Graduate,Single,Associate,Day or Night,6,8,1,1,1,2,1,4,2,2,1,,2,5,1,2,3,3,2,1,5,4,3,5,2,3,1,5,5,5,5,5,5,5,2,Lack of concentration,Headache;Stomach disorder;Tension;Restlessness;Back pain,Under/Over Eating,1,1,4,4,4,5,4,3,3,4,5,4,4,1,0,,Employee counselling;Effective training and development program;Health club,Akash Kadge
23,Female,Graduate,Single,Trainee,Day only,6,8,1,1,4,1,2,6,3,3,1,,3,2,2,2,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,Low morale,Headache;Tension;Anxiety;Back pain,None,0,,,,,,,,,,,,,,1,1,Health club,Akash Kadge
34,Female,Graduate,Married,Team Leader,Day only,5,9,1,2,3,2,1,4,2,2,1,,3,3,2,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,3,5,4,4,4,Committing more errors,Tension;Depression;Insecurity,Others,1,1,4,4,5,5,5,4,4,4,4,5,5,2,0,,Effective training and development program;Motivational lectures,Sheetal Gorde
45,Male,Graduate,Married,Manager,Day only,6,9,1,2,3,3,1,5,4,1,1,,1,3,3,3,2,3,2,3,4,4,5,4,5,4,5,4,4,5,4,4,4,4,4,Losing patience while dealing with customers or clients,Headache;Stomach disorder;Depression;High/Low Blood Pressure;Back pain,Increased Smoking;Under/Over Eating,0,,,,,,,,,,,,,,0,,Employee counselling;Motivational lectures;Health club,Sheetal Gorde
31,Female,Graduate,Married,Manager,Day only,5,9,1,2,2,2,1,4,2,2,1,,2,2,4,3,3,2,3,3,3,4,3,5,5,4,5,2,3,4,3,3,4,4,4,Losing patience while dealing with customers or clients,Stomach disorder;Tension;Depression,Increased Smoking;Excessive alcohol;Under/Over Eating,0,,,,,,,,,,,,,,0,,Employee counselling;Effective training and development program;Health club,Sheetal Gorde
30,Female,Graduate,Single,Team Leader,Day only,6,8,1,1,2,1,1,4,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Employee counselling;Health club,Sheetal Gorde
28,Male,Graduate,Single,Team Leader,Day only,6,9,1,1,3,1,1,4,3,1,1,,3,2,2,3,2,3,4,3,4,4,5,5,5,4,4,4,4,5,5,4,4,4,4,Can't complete your work within specific time,Headache;Back pain,Increased Smoking;Excessive alcohol,0,,,,,,,,,,,,,,0,,Motivational lectures;Health club,Sheetal Gorde
27,Female,Graduate,Single,Associate,Day only,6,8,1,1,3,2,1,3,2,1,1,,3,2,2,2,3,3,2,3,1,4,4,3,4,4,4,4,3,3,3,4,4,4,5,Committing more errors,Headache;Depression,Poor performance in job,0,,,,,,,,,,,,,,0,,Employee counselling;Effective training and development program;Motivational lectures;Health club,Sheetal Gorde
27,Male,Post Graduate,Married,Senior Associate,Day only,5,8,1,1,1,4,1,2,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Effective training and development program;Motivational lectures,Suresh Konar
46,Female,Post Graduate,Married,Manager,Day only,5,8.5,1,5,4,4,1,4,2,2,1,,1,2,2,2,1,5,3,5,1,2,2,3,3,3,4,5,4,3,1,2,1,1,4,Lack of concentration,Insecurity,Under/Over Eating;Poor performance in job,1,1,3,2,3,5,5,3,1,4,4,4,3,1,0,,Motivational lectures,Suresh Konar
54,Female,Post Graduate,Married,Manager,Day only,5,9,1,5,3,4,1,5,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Effective training and development program,Suresh Konar
55,Female,Graduate,Married,Team Leader,Day only,5,9,1,5,2,4,1,5,3,2,1,,1,2,2,1,1,4,5,5,1,2,3,3,4,3,2,2,4,4,1,2,1,2,2,Lack of concentration,Depression;High/Low Blood Pressure,Frequent crying;Poor performance in job,1,1,5,4,2,3,2,3,1,5,4,4,3,1,0,,Employee counselling,Suresh Konar
39,Male,Graduate,Married,Senior Associate,Day only,6,9,1,3,2,3,1,5,3,2,1,,1,3,2,2,4,4,5,3,1,3,4,3,5,3,3,5,5,4,1,4,2,4,2,Lack of concentration,Headache;Tension;Depression;Insomnia;Back pain,Increased Smoking;Excessive alcohol;Poor performance in job,1,1,3,5,2,4,3,4,1,5,4,4,3,1,0,,Employee counselling,Suresh Konar
39,Male,Graduate,Married,Senior Associate,Day only,6,9,1,3,2,3,1,5,3,2,1,,1,3,2,2,4,4,5,3,1,3,4,3,5,3,3,5,5,4,1,4,2,4,2,Lack of concentration,Headache;Tension;Depression;Insomnia;Back pain,Increased Smoking;Excessive alcohol;Poor performance in job,1,1,3,5,2,4,3,4,1,5,4,4,3,1,0,,Employee counselling,Suresh Konar
40,Male,Post Graduate,Married,Manager,Day only,5,9,1,2,2,4,1,4,3,1,1,,3,1,2,2,2,1,2,1,2,3,4,4,4,4,5,4,3,2,2,3,3,2,2,Can't complete your work within specific time,High/Low Blood Pressure;Back pain,Others,0,,,,,,,,,,,,,,0,,Effective training and development program;Motivational lectures;Health club,Anshika Yadav
40,Male,Graduate,Married,Manager,Day only,6,9,1,3,3,2,2,6,4,2,1,,3,3,3,2,3,3,3,3,4,4,4,3,5,3,5,3,4,3,2,4,4,5,5,Can't complete your work within specific time,Headache;High/Low Blood Pressure;Back pain,Withdrawal from relationship,0,,,,,,,,,,,,,,0,,Employee counselling;Effective training and development program;Health club,Sheetal Gorde
36,Male,Graduate,Married,Manager,Day only,6,9,1,2,2,2,2,5,4,1,1,,2,3,3,3,3,3,3,4,3,4,4,3,4,4,5,3,3,2,2,3,4,4,4,Can't complete your work within specific time,Headache;Stomach disorder;Depression;High/Low Blood Pressure,Increased Smoking;Excessive alcohol,0,,,,,,,,,,,,,,0,,Effective training and development program;Health club,Sheetal Gorde
42,Male,HSC,Married,Associate,Day only,7,10,1,2,3,1,1,4,3,1,1,,3,3,4,4,4,2,2,3,3,4,5,4,5,5,5,4,5,4,4,5,5,5,4,Increased Absenteeism,Tension;Depression;High/Low Blood Pressure;Back pain,Excessive alcohol;Withdrawal from relationship,0,,,,,,,,,,,,,,0,,Effective training and development program;Health club,Sheetal Gorde
35,Male,Graduate,Married,Team Leader,Day only,6,9,1,2,3,1,2,5,3,2,1,,2,3,3,3,3,3,3,3,3,4,3,4,3,4,5,4,3,3,4,5,4,5,4,Committing more errors,Tension;Back pain,Under/Over Eating,0,,,,,,,,,,,,,,0,,Employee counselling;Effective training and development program,Sheetal Gorde
35,Male,Graduate,Married,Manager,Day or Night,6,9,1,2,1,4,2,8,4,4,1,,2,3,2,3,3,1,3,3,4,2,4,3,2,3,4,3,4,2,2,3,2,2,3,Low morale,Headache;High/Low Blood Pressure;Back pain,Increased Smoking;Excessive alcohol;Withdrawal from relationship,1,1,4,4,3,4,3,3,4,4,3,4,3,2,0,,Employee counselling;Motivational lectures,Sheetal Gorde
30,Female,Graduate,Married,Senior Associate,Day only,6,8,1,2,2,2,1,3,1,2,1,,2,3,2,3,3,3,3,3,3,4,4,4,2,4,4,3,2,2,2,2,4,4,4,Losing patience while dealing with customers or clients,Headache;Stomach disorder;Tension,Withdrawal from relationship,0,,,,,,,,,,,,,,0,,Employee counselling;Effective training and development program;Health club,Sheetal Gorde
39,Female,Graduate,Married,Manager,Day only,6,8,1,3,3,2,2,6,4,2,1,,3,2,3,2,3,2,3,3,3,4,4,4,4,5,4,4,5,4,3,5,4,5,5,Committing more errors,Headache;Tension;Back pain,Frequent crying;Violence,1,1,4,3,4,4,4,4,4,4,4,5,5,3,0,,Employee counselling;Effective training and development program;Motivational lectures;Health club,Sheetal Gorde
36,Female,Graduate,Married,Senior Associate,Day only,6,9,1,2,3,2,1,4,2,2,1,,3,3,2,2,2,2,3,3,3,2,3,3,4,4,3,4,3,3,5,5,5,5,4,Low morale,Headache;Tension;Anxiety;Back pain,Under/Over Eating;Poor performance in job,1,0,3,4,4,4,3,4,3,4,5,5,5,3,0,,Employee counselling;Effective training and development program;Health club,Sheetal Gorde
31,Male,Graduate,Married,Team Leader,Day only,5,9,1,2,2,2,1,3,2,1,1,,2,3,3,3,2,2,3,3,4,4,4,5,5,5,4,4,5,5,5,4,5,4,4,Losing patience while dealing with customers or clients,Headache;Tension,Increased Smoking;Excessive alcohol;Under/Over Eating,1,0,3,3,4,4,3,5,3,5,5,5,3,4,0,,Health club,Sheetal Gorde
36,Male,Graduate,Married,Team Leader,Day only,6,9,1,2,3,2,2,7,6,1,1,,2,3,4,3,3,3,3,3,4,3,4,4,4,3,5,3,4,3,2,4,5,5,4,Losing patience while dealing with customers or clients,Chest pain;Back pain,Increased Smoking;Excessive alcohol,1,0,3,3,4,4,5,4,3,4,5,5,4,4,0,,Effective training and development program;Health club,Sheetal Gorde
41,Female,Graduate,Married,Team Leader,Day only,6,9,1,1,2,2,1,4,2,2,1,,3,3,2,3,2,3,2,4,3,4,4,4,4,4,3,2,3,2,4,3,3,4,3,Losing patience while dealing with customers or clients,Insecurity;Back pain,Increased Smoking,1,0,4,4,4,4,3,4,3,2,3,4,4,1,1,1,Motivational lectures,Sheetal Gorde
32,Male,Graduate,Married,Senior Associate,Day only,6,8,1,2,3,2,2,7,5,2,1,,3,3,2,3,3,2,3,3,4,4,4,4,3,4,4,4,4,4,3,2,4,3,4,Lack of concentration,Others,Excessive alcohol;Withdrawal from relationship,1,1,4,4,4,4,4,4,3,3,2,4,4,1,0,,Effective training and development program;Motivational lectures,Sheetal Gorde
48,Female,Graduate,Married,Manager,Day only,6,8,1,3,2,4,1,4,2,2,1,,3,3,3,2,3,2,3,1,4,4,4,4,4,3,2,3,2,2,3,2,3,3,4,Lack of concentration,Headache;High/Low Blood Pressure,Under/Over Eating;Withdrawal from relationship,1,1,4,4,4,4,2,3,3,4,3,4,4,1,1,0,Health club,Sheetal Gorde
42,Male,Graduate,Married,Team Leader,Day only,6,8,1,3,2,2,1,4,2,2,1,,3,3,2,2,3,2,3,3,4,4,4,4,4,4,2,3,2,2,3,4,4,4,4,Low morale,Stomach disorder;Tension,Frequent hospitalization;Excessive alcohol,1,0,4,4,4,4,3,3,4,2,2,3,4,3,1,0,Effective training and development program,Sheetal Gorde
39,Female,Graduate,Married,Team Leader,Day only,6,9,1,3,2,3,1,4,2,2,1,,3,3,3,2,3,2,3,3,3,4,3,4,4,3,3,4,4,2,2,3,3,4,3,Low morale,None,None,1,1,4,4,4,3,4,4,3,3,3,4,2,2,1,0,Effective training and development program,Sheetal Gorde
50,Male,Graduate,Married,Manager,Day only,6,8,1,5,2,3,2,8,5,3,1,,3,3,2,3,2,3,2,3,4,4,4,4,4,2,2,2,2,2,2,2,3,2,3,Low morale,Stomach disorder;High/Low Blood Pressure,Frequent hospitalization;Excessive alcohol,1,1,4,4,4,2,2,2,4,3,3,4,4,2,1,1,Health club,Sheetal Gorde
38,Male,HSC,Married,Team Leader,Night only,6,8,1,3,3,2,1,4,2,2,1,,3,2,3,3,2,3,2,2,4,3,2,3,4,4,4,3,4,3,2,2,3,2,3,Committing more errors,Headache;Chest pain,Frequent hospitalization;Frequent crying,1,0,3,4,3,2,4,3,3,2,3,4,3,1,0,,Health club,Sheetal Gorde
38,Male,Graduate,Married,Team Leader,Night only,6,8,1,2,3,2,1,4,2,2,1,,3,2,3,3,2,3,2,2,4,3,2,3,4,3,4,3,4,3,2,2,3,3,4,Low morale,Headache;Chest pain,Frequent hospitalization;Frequent crying,1,1,3,4,3,3,2,4,3,3,2,2,2,1,1,1,Health club,Sheetal Gorde
35,Female,Graduate,Single,Team Leader,Day only,6,8,1,2,3,1,2,4,2,2,1,,3,2,3,3,3,3,3,3,3,4,4,4,4,4,4,2,3,3,2,2,3,4,4,Low morale,None,None,1,1,4,4,4,4,2,4,3,3,4,4,4,1,1,1,Effective training and development program;Motivational lectures,Sheetal Gorde
45,Male,Post Graduate,Married,Manager,Day only,6,9,1,2,2,2,1,4,3,1,1,,1,3,2,3,2,3,4,3,1,1,3,2,4,1,1,2,2,2,2,3,3,3,3,Lack of concentration,Headache;Stomach disorder;Depression;High/Low Blood Pressure,Frequent hospitalization;Under/Over Eating,1,1,4,4,3,2,2,3,3,3,4,4,3,1,1,1,Employee counselling,Sheetal Gorde
45,Male,Graduate,Married,Manager,Day or Night,6,8,1,3,3,3,2,8,5,3,1,,3,2,3,2,3,3,2,1,4,4,4,4,4,4,1,3,3,3,2,3,2,3,2,Committing more errors,Headache;Tension,Excessive alcohol,1,0,4,4,4,4,4,3,3,2,3,3,2,1,1,0,Motivational lectures,Sheetal Gorde
37,Male,Graduate,Single,Team Leader,Day or Night,6,8,1,3,2,2,2,3,2,1,1,,2,3,3,3,3,3,3,3,4,4,4,3,4,3,5,5,5,4,3,5,4,3,3,Committing more errors,Tension;Depression,Increased Smoking,0,,,,,,,,,,,,,,1,0,Effective training and development program;Motivational lectures,Sheetal Gorde
35,Female,Graduate,Married,Team Leader,Day only,5,9,1,2,2,2,1,4,2,2,1,,2,3,4,4,4,4,3,4,1,2,2,4,4,4,4,4,3,3,3,4,4,4,3,Can't complete your work within specific time,Insecurity,Poor performance in job,1,1,4,4,3,4,3,4,2,4,4,5,5,3,1,0,Effective training and development program;Motivational lectures;Health club,Sheetal Gorde
36,Male,Graduate,Married,Manager,Day only,6,9,1,2,5,2,2,5,4,1,1,,2,4,4,3,3,4,4,4,3,3,3,4,4,4,3,3,3,3,3,3,3,4,4,Low morale,Depression;Insecurity;Back pain,Increased Smoking;Excessive alcohol,1,1,4,3,2,3,2,4,2,4,4,4,3,3,0,,Effective training and development program;Motivational lectures,Sheetal Gorde
34,Male,Graduate,Married,Manager,Day only,6,8,1,2,3,2,2,5,3,2,1,,2,3,3,2,3,3,4,4,2,3,2,4,4,3,4,3,3,3,3,3,4,4,4,Increased Absenteeism,Headache;Back pain,Increased Smoking;Excessive alcohol,1,1,3,3,4,4,4,4,2,3,4,3,4,2,1,1,Effective training and development program;Health club,Sheetal Gorde
31,Female,Graduate,Married,Team Leader,Day only,6,8,1,2,2,2,1,4,2,2,1,,2,2,3,4,3,4,4,4,2,3,3,4,4,3,4,3,4,4,3,4,3,4,4,Can't complete your work within specific time,Tension;Depression,Under/Over Eating,1,1,4,4,4,4,4,3,2,3,2,3,3,3,1,1,Employee counselling;Effective training and development program;Motivational lectures,Sheetal Gorde
37,Male,Graduate,Married,Senior Associate,Day only,6,8,1,3,3,2,2,5,2,3,1,,1,3,3,3,3,3,3,4,4,4,4,4,4,3,4,3,4,4,3,4,4,5,4,Committing more errors,Headache;High/Low Blood Pressure;Back pain,Increased Smoking;Excessive alcohol,1,1,4,4,4,4,4,4,4,4,4,4,3,3,0,,Effective training and development program;Health club,Sheetal Gorde
39,Male,Graduate,Married,Manager,Day only,6,8,1,3,3,3,2,7,5,2,1,,1,3,4,3,3,3,3,3,5,5,5,5,4,4,4,4,4,5,5,5,5,5,4,Increased Absenteeism,High/Low Blood Pressure;Back pain,Increased Smoking;Excessive alcohol;Poor performance in job,1,1,5,4,4,4,4,4,4,4,4,4,4,3,0,,Effective training and development program;Motivational lectures;Health club,Sheetal Gorde
33,Male,Post Graduate,Single,Team Leader,Day only,6,9,1,2,3,2,2,5,4,1,1,,1,3,4,3,4,4,4,4,3,4,4,4,4,4,5,4,5,5,4,5,4,4,4,Increased Absenteeism,Headache;Tension;Depression,Increased Smoking;Excessive alcohol,1,1,3,3,4,4,4,4,2,4,3,4,3,2,0,,Employee counselling;Effective training and development program,Sheetal Gorde
40,Male,Graduate,Married,Team Leader,Day only,6,9,1,4,2,2,2,5,3,2,1,,2,3,3,3,3,3,3,3,5,5,5,5,5,5,4,4,4,4,4,5,4,4,4,Increased Absenteeism,Headache;Back pain,Excessive alcohol;Poor performance in job,1,1,4,4,4,4,3,4,2,2,2,3,4,4,0,,Effective training and development program;Motivational lectures,Sheetal Gorde
38,Male,Graduate,Married,Manager,Day only,6,9,1,3,3,2,1,3,2,1,1,,1,3,4,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,Low morale,Headache;Depression;Insecurity,Increased Smoking;Excessive alcohol,0,,,,,,,,,,,,,,0,,Effective training and development program;Health club,Sheetal Gorde
30,Male,Graduate,Single,Senior Associate,Day only,6,8,1,2,3,2,2,4,2,2,1,,2,3,3,3,2,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,Increased Absenteeism,Headache;Stomach disorder;Back pain,Increased Smoking;Excessive alcohol;Gambling,0,,,,,,,,,,,,,,0,,Effective training and development program;Motivational lectures;Health club,Sheetal Gorde
36,Male,Graduate,Married,Senior Associate,Day or Night,5,8,1,3,2,2,1,3,1,2,1,,3,2,2,1,2,3,1,3,1,4,4,2,3,4,5,4,4,3,5,5,4,4,4,Increased Absenteeism,Anxiety;Insomnia;High/Low Blood Pressure,Excessive alcohol,1,1,2,2,2,4,3,4,2,5,5,3,3,3,1,0,Employee counselling;Effective training and development program;Motivational lectures;Health club,Sheetal Gorde
37,Male,Post Graduate,Single,Associate,Day only,6,9,1,2,2,1,1,3,1,2,1,,1,4,5,1,1,4,1,4,1,3,1,1,5,3,3,5,1,5,5,1,1,1,1,Can't complete your work within specific time,Restlessness,Under/Over Eating;Violence,1,1,1,1,5,5,5,5,1,5,5,5,4,5,0,,Employee counselling;Motivational lectures;Health club,Sheetal Gorde
48,Female,Graduate,Single,Senior Associate,Day only,6,9,1,2,4,2,1,3,2,1,1,,3,2,3,2,3,4,2,5,1,2,2,2,4,4,3,4,4,2,3,2,3,4,3,Losing patience while dealing with customers or clients,Stomach disorder;Insecurity,Frequent crying;Poor performance in job;Withdrawal from relationship,0,,,,,,,,,,,,,,1,1,Motivational lectures,Akash Kadge
33,Male,Graduate,Married,Senior Associate,Day only,5,9,1,2,1,2,1,3,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Employee counselling,Akash Kadge
30,Male,HSC,Married,Senior Associate,Night only,5,10,1,2,2,2,1,4,3,1,0,1,4,2,2,3,2,2,1,4,1,2,2,3,2,3,3,2,1,2,1,2,2,4,5,Committing more errors,Stomach disorder,Increased Smoking,0,,,,,,,,,,,,,,1,1,Motivational lectures;Health club,Akash Kadge
32,Male,Post Graduate,Married,Team Leader,Day only,6,8,1,2,3,3,1,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Employee counselling;Effective training and development program,Akash Kadge
34,Male,Graduate,Married,Team Leader,Day only,5,7,1,2,3,3,1,3,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Health club,Akash Kadge
33,Female,Graduate,Single,Manager,Day or Night,5,9,1,2,3,4,1,1,0,1,1,,3,3,3,3,3,3,3,2,1,2,2,2,3,3,5,2,5,4,3,4,3,2,3,Lack of concentration,Headache;Tension;Anxiety;Depression;Insecurity,Frequent hospitalization;Gambling;Others,0,,,,,,,,,,,,,,0,,Health club,Akash Kadge
30,Male,Graduate,Married,Manager,Night only,5,8,1,2,5,4,1,3,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Employee counselling;Effective training and development program;Motivational lectures,Akash Kadge
31,Female,Graduate,Married,Team Leader,Day only,6,8,1,4,2,3,1,4,3,1,1,,2,3,1,2,3,2,1,4,3,4,4,3,2,3,2,3,4,5,4,3,3,3,3,Lack of concentration,Depression;Back pain,Poor performance in job,0,,,,,,,,,,,,,,0,,Employee counselling;Health club,Akash Kadge
35,Male,Graduate,Married,Team Leader,Day only,5,9,1,2,2,3,1,3,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Health club,Suresh Konar
35,Male,Graduate,Married,Team Leader,Day only,5,8,1,3,2,3,2,5,2,3,1,,1,1,1,2,1,5,4,5,1,1,4,2,1,3,3,1,5,3,1,1,1,1,3,Losing patience while dealing with customers or clients,Headache;Tension;Back pain,None,1,1,3,3,5,3,5,5,3,4,5,5,3,3,1,1,Effective training and development program,Suresh Konar
45,Male,Graduate,Married,Senior Associate,Day only,5,8,1,3,5,2,1,1,0,1,1,,2,3,2,3,2,4,3,3,1,4,5,4,4,4,4,3,5,3,3,2,3,4,4,Losing patience while dealing with customers or clients,None,None,1,1,3,3,3,4,4,5,4,5,3,4,4,3,0,,Health club,Suresh Konar
31,Male,Graduate,Married,Senior Associate,Day only,5,8,1,2,4,2,1,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Employee counselling;Effective training and development program,Suresh Konar
33,Female,HSC,Married,Senior Associate,Day only,5,8,1,2,3,2,2,2,0,2,1,,1,1,3,3,2,5,1,3,1,3,4,4,4,1,5,4,4,4,5,3,3,4,4,Lack of concentration,Stomach disorder;Chest pain;Tension;Depression;Insecurity;High/Low Blood Pressure;Back pain,Under/Over Eating;Poor performance in job;Withdrawal from relationship;Suicidal Thoughts;Violence,0,,,,,,,,,,,,,,0,,Effective training and development program;Motivational lectures,Suresh Konar
32,Female,Post Graduate,Married,Team Leader,Day only,5,8,1,2,1,3,2,3,1,2,1,,2,3,2,3,3,5,3,4,1,4,5,4,4,4,4,2,5,5,3,1,3,4,5,Losing patience while dealing with customers or clients,None,None,1,1,4,4,4,4,4,4,4,4,5,5,5,3,0,,Health club,Suresh Konar
32,Male,Graduate,Single,Team Leader,Day or Night,5,10,1,2,2,3,1,2,1,1,1,,2,3,4,3,4,3,3,2,5,5,4,4,5,4,4,4,3,3,3,3,2,2,4,Lack of concentration,Headache;Tension,None,1,1,3,4,5,5,3,4,2,3,3,5,3,4,0,,Employee counselling;Effective training and development program;Health club,Suresh Konar
36,Female,Post Graduate,Single,Senior Associate,Day only,5,8,1,2,5,2,1,3,0,3,1,,5,5,5,5,5,2,1,2,3,5,5,5,5,3,5,3,3,5,5,5,5,5,5,Can't complete your work within specific time,Anxiety;Depression;Back pain,Under/Over Eating;Frequent crying;Suicidal Thoughts,0,,,,,,,,,,,,,,0,,Employee counselling;Health club,Suresh Konar
34,Male,Graduate,Married,Senior Associate,Day only,5,8,1,2,2,2,1,3,2,1,1,,2,2,3,2,2,4,4,4,4,5,5,4,3,3,2,4,3,3,2,4,3,3,3,Losing patience while dealing with customers or clients,Headache;Back pain,Poor performance in job,0,,,,,,,,,,,,,,0,,Effective training and development program;Motivational lectures,Suresh Konar
34,Male,Graduate,Single,Associate,Day or Night,5,9,1,2,4,1,1,3,2,1,1,,1,2,3,1,1,5,1,5,3,3,5,5,5,3,5,1,1,1,1,5,1,3,4,Losing patience while dealing with customers or clients,Tension;Insomnia;Back pain,Excessive alcohol;Withdrawal from relationship,1,1,5,5,5,5,5,3,3,5,5,5,3,2,0,,Employee counselling;Effective training and development program;Health club,Suresh Konar
30,Male,HSC,Single,Senior Associate,Day or Night,5,8,1,2,4,2,1,3,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Health club,Suresh Konar
30,Male,Graduate,Married,Associate,Day only,5,8,1,1,1,1,1,2,0,2,0,1,2,2,2,2,1,2,3,3,2,4,4,4,2,2,4,2,2,2,2,4,2,2,2,Losing patience while dealing with customers or clients,Stomach disorder,None,1,1,2,4,4,4,4,4,2,4,2,4,4,2,1,1,Effective training and development program,Suresh Konar
30,Male,Graduate,Married,Senior Associate,Day or Night,5,8,1,2,1,2,2,6,5,1,1,,1,1,1,1,3,1,1,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,Increased Absenteeism,Back pain,Under/Over Eating,0,,,,,,,,,,,,,,0,,Motivational lectures,Suresh Konar
30,Female,Graduate,Married,Associate,Day only,6,8,1,1,2,2,2,4,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Employee counselling,Anshika Yadav
52,Male,Post Graduate,Married,Manager,Day or Night,6,8,1,5,5,4,1,5,4,1,1,,2,1,3,2,1,5,4,4,3,4,4,2,4,5,5,4,5,3,4,4,5,5,1,Low morale,Headache;Tension;Anxiety;Depression;High/Low Blood Pressure;Back pain,None,0,,,,,,,,,,,,,,1,1,Health club,Anshika Yadav
42,Male,Post Graduate,Married,Team Leader,Day or Night,5,9,1,2,2,3,1,4,3,1,1,,1,1,3,2,3,4,5,5,1,2,1,3,4,5,3,5,4,4,2,1,2,3,1,Increased Absenteeism,High/Low Blood Pressure;Back pain,Poor performance in job,1,1,5,4,2,1,1,5,3,5,5,1,1,1,1,1,Employee counselling;Effective training and development program;Motivational lectures;Health club,Anshika Yadav
45,Male,Graduate,Married,Team Leader,Day only,6,9,1,4,2,3,1,3,1,2,1,,2,3,2,3,1,5,4,4,2,4,3,2,2,4,5,5,4,4,4,5,5,4,5,Increased Absenteeism,Headache;Tension,None,0,,,,,,,,,,,,,,0,,Health club,Anshika Yadav
50,Male,Graduate,Married,Manager,Day or Night,6,10,1,5,5,4,1,4,3,1,1,,3,2,2,1,1,4,4,5,4,4,3,3,4,5,5,5,3,5,4,5,5,5,1,Increased Absenteeism,None,None,0,,,,,,,,,,,,,,0,,Health club,Anshika Yadav
38,Male,Graduate,Married,Team Leader,Day only,5,9,1,2,3,3,1,2,0,2,1,,1,2,3,3,3,4,3,4,1,2,3,4,4,2,3,2,2,2,2,2,4,2,2,Losing patience while dealing with customers or clients,Headache;High/Low Blood Pressure,Poor performance in job,1,1,2,4,4,4,4,4,3,3,4,5,5,2,0,,Employee counselling;Motivational lectures,Anshika Yadav
